Content;Author;Date;Language;Location;Number of Likes;Number of Retweets;In Reply To;Author Name;Author Description;Author Tweets Count;Author Following Count;Author Followers Count;Author Listed Count;Author Verified;Longitude;Latitude
BIN bangun posko kemanusiaan di titik vital lokasi gempa Cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINBerikanDukunganNyata #BINPeduliSesama https://t.co/CTDrNAriJT;@BintangSyafitr2;18/12/2022 02:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"Layanan kesehatan MI BIN terobos keterbatasan akses gempa cianjur luar biasa hebat
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/clYrXOnwcF";@BintangSyafitr2;18/12/2022 02:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"Layanan kesehatan MI BIN terobos keterbatasan akses korban gempa Cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/8HWwqQUGFX";@BintangSyafitr2;18/12/2022 02:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
Layanan Kesehatan BIN Disambut Positif Korban gempa Cianjur. #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/BduuE8axdF;@Latonya59616638;18/12/2022 02:00;in;;0;0;;Latonya Simmons;;2550;620;260;0;FALSE;;
Keren, BIN membuka posko kemanusiaan di titik lokasi gempa cianjur   #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/1j0tSMaIo8;@Latonya59616638;18/12/2022 02:00;in;;0;0;;Latonya Simmons;;2550;620;260;0;FALSE;;
Mantap BIN, hingga ke Pelosok BIN bantu korban gempa Cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINBerikanDukunganNyata #BINPeduliSesama https://t.co/paQl0wpGpC;@Latonya59616638;18/12/2022 02:00;in;;0;0;;Latonya Simmons;;2550;620;260;0;FALSE;;
Semoga dengan adanya interaksi ini bisa pulihkan traumatik penyintas gempa cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/Tk28m4GVYd;@Latonya59616638;18/12/2022 02:00;in;;0;0;;Latonya Simmons;;2550;620;260;0;FALSE;;
"BIN tembus desa terisolir beri bantuan ke warga terdampak Gempa cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/FEWotqHCVk";@ProRakyat21;18/12/2022 01:34;in;;10;0;;Pro Rakyat;Pro;120;110;90;0;FALSE;;
@bli_andi  BIN luar biasa sangat peduli dengan korban Gempa Cianjur;@KimMill06064763;18/12/2022 01:33;in;;0;0;@bli_andi;Kim Miller;Model, Content Creator, Lovely gf 💖;15870;510;290;0;FALSE;;
"BIN tak henti hentinya berikan bantuan kepada korban gempa cianjur

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/e708HPC1kO";@bli_andi;18/12/2022 01:32;in;ID;0;0;;Bli wayan Andi;;1070;30;380;0;FALSE;;
"BIN menerjunkan tim trauma healing untuk bangkitkan semangat dan mental korban gempa cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/8SYCFqACgh";@ProRakyat21;18/12/2022 01:31;in;;0;0;;Pro Rakyat;Pro;120;110;90;0;FALSE;;
"Pemerintah Desa (Pemdes) Muarabakti, Kecamatan Babelan, Kabupaten Bekasi, kembali menyalurkan bantuan bagi masyarakat dua desa di Kabupaten Cianjur, Jawa Barat, yang terdampak gempabumi.

https://t.co/5rQFBAGf8b";@monologis_id;18/12/2022 01:29;in;;0;0;;monologis.id;referensi cerdas;475590;4360;13770;40;FALSE;;
"BIN bangkitkan semangat dan mental korban gempa cianjur

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/ufzoxAThvK";@bli_andi;18/12/2022 01:29;in;ID;0;0;;Bli wayan Andi;;1070;30;380;0;FALSE;;
"Kita harus berterimakasih yang sebesar-besarnya kepada BIN yang sebesar-besarnya menjadi garda terdepan penanggulangan bencana alam gempa cianjur. 

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/05kJc5uTzF";@Positifinajabos;18/12/2022 01:26;in;ID;0;0;;Positifinaja;;2600;120;2170;0;FALSE;;
"Apresiasi kinerja BIN dalam membantu korban bencana alam gempa cianjur

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/NoRNlT6B1h";@Positifinajabos;18/12/2022 01:24;in;ID;0;0;;Positifinaja;;2600;120;2170;0;FALSE;;
@PadmavatiPrati1 Apa kabar gempa Cianjur yg sempet2 bikin tenda esek2.. 😂😂😂;@ujay90;18/12/2022 01:20;in;;0;0;@PadmavatiPrati1;Ujay90;"-aku tak pernah sekalipun menyesali diamku, tp aku berkali-kali menyesali bicaraku-
Abu Hafs, Umar Bin Khatab";225330;1120;890;0;FALSE;;
Polri Recovery Pembersihan Puing – Puing Reruntuhan Bangunan Pasca Gempa Cianjur https://t.co/AZvIqVaiA8;@rachmanesha;18/12/2022 01:09;in;;0;0;;Rachman Esha;Tukang ketik di https://t.co/wFWjkK5RGp;75390;4260;2760;0;FALSE;;
BAZNAS Terima Infak Perusahaan dari UUS Adira Finance untuk Bantu Korban Gempa Cianjur - https://t.co/Bd26eMF2LD https://t.co/OSDkSwNqQL;@gontornews;18/12/2022 00:42;in;;0;0;;Gontornews;"Official Twitter of Gontor News. Media Perekat Umat. 
Kantor Jalan Taman Sejahtera No.1A RT.06 RW.03 (Samping Masjid Jami' Al-Munir) Gandaria Selatan, Cilandak";227430;280;55900;60;FALSE;;
Sering Banjir, Relawan PKS Bersihkan Saluran Air Dari Puing-Puing Gempa Cianjur https://t.co/VBnSFybWPN;@PKS_Bojongmangu;17/12/2022 23:59;in;;0;0;;PKS Bojongmangu;Akun Resmi DPRa PKS Bojongmanggu Kec. Bojongmangu Kab.Bekasi;33430;1480;3170;0;FALSE;;
Ketua PKS Lampung Utara Sambangi Korban Gempa Cianjur https://t.co/JiLyBOTzkG;@PKS_Bojongmangu;17/12/2022 23:58;in;;10;0;;PKS Bojongmangu;Akun Resmi DPRa PKS Bojongmanggu Kec. Bojongmangu Kab.Bekasi;33430;1480;3170;0;FALSE;;
@Mueezzza Baru gini hari jd relawan gempa cianjur? 🤣🤣🤣🤣🤣🤣 gw dan komunitas 2 hari stlh gempa udh donasi tuh...tapi tanpa berita kemana2 🤣🤣🤣🤣 krn bbuat baik itu bukan unt DIPAMERIN.;@Ade1103;17/12/2022 23:54;in;;0;0;@Mueezzza;OjoDibandingKe;;8950;450;160;0;FALSE;;
ASN Kecamatan Kepulauan Seribu Selatan Beri Bantuan Korban Gempa Cianjur - Harian Terbit - Harian Terbit https://t.co/1BixPIX1vS;@RatuTidung;17/12/2022 23:05;in;;0;0;;Ratu Pulau Tidung;Cari Tour Travel Wisata Pulau Tidung dan Kepulauan Seribu? Ratu Pulau Tidung Tour Travel Solusinya!;406590;160;260;0;FALSE;;
"Program Recovery Relawan FPI Nasional
di lokasi bencana gempa Cianjur

#FPIPeduli
@rizalgurouw https://t.co/wJkw0mGAOk";@DadarGulungUnti;17/12/2022 21:13;in;;0;0;;Rizal Gurouw;Karena pedang kami dirampas, jadikanlah kami pedangMu, ya Allah!;20;140;20;0;FALSE;;
https://t.co/Ml02oeVcEq Gerak cepat BIN untuk gempa Cianjur #BINResponCepatBencanaAlam;@eejayDeedeeee;17/12/2022 20:41;in;;0;0;;ejayyy dede;"BERSAMA KITA BISA
INDONESIA MAJU";5320;530;550;0;FALSE;;
Polri Berperan Aktif Dalam Pendistribusian Bantuan Sosial Kepada Para Korban Gempa Cianjur https://t.co/BmMNaf27uB;@rachmanesha;17/12/2022 19:43;in;;0;0;;Rachman Esha;Tukang ketik di https://t.co/wFWjkK5RGp;75390;4260;2760;0;FALSE;;
Sering Banjir, Relawan PKS Bersihkan Saluran Air Dari Puing-Puing Gempa Cianjur https://t.co/xxii9wPQZa https://t.co/2NzvNDC6PU;@PKSCibarusah;17/12/2022 19:39;in;;20;0;;PKS Cibarusah;Akun Resmi DPC PKC Cibarusah, Kab. Bekasi;22980;1670;2660;0;FALSE;;
Ketua PKS Lampung Utara Sambangi Korban Gempa Cianjur https://t.co/sQorCzNAVG https://t.co/wTlEtOIQ8H;@PKSCibarusah;17/12/2022 19:38;in;;10;0;;PKS Cibarusah;Akun Resmi DPC PKC Cibarusah, Kab. Bekasi;22980;1670;2660;0;FALSE;;
"Yayasan Brata Bhakti Polri Serahkan Bantuan kepada Terdampak Gempa Cianjur

 #Sindonews #BukanBeritaBiasa .https://t.co/K0P8hlAfOO";@SINDOnews;17/12/2022 19:18;in;;10;0;;SINDOnews;"Official Twitter account of https://t.co/9zRoRiv3TM, MNC Media Group.

#BukanBeritaBiasa";10358210;1840;3956950;6610;TRUE;;
Musyawarah FLADS tersebut dilaksanakan pada tanggal 3 Desember 2022 di Gereja Kristen Indonesia (GKI) Klassis Kota Bandung. Selain musyawarah, juga diadakan doa bersama untuk korban gempa Cianjur;@ahmadrahbar11;17/12/2022 17:22;in;;0;0;@ahmadrahbar11;muhammad Ali;;1060;80;60;0;FALSE;;
Musyawarah FLADS tersebut dilaksanakan pada tanggal 3 Desember 2022 di Gereja Kristen Indonesia (GKI) Klassis Kota Bandung. Selain musyawarah, juga diadakan doa bersama untuk korban gempa Cianjur;@Imara_Ninin;17/12/2022 17:19;in;;0;0;@Imara_Ninin;NininImara;;1070;80;60;0;FALSE;;
https://t.co/LDNWUJ4cqK BIN untuk korban gempa cianjur #BINResponCepatBencanaAlam;@eejayDeedeeee;17/12/2022 17:12;in;;0;0;;ejayyy dede;"BERSAMA KITA BISA
INDONESIA MAJU";5320;530;550;0;FALSE;;
PA GMNI Serahkan Bantuan Bagi Korban Gempa Cianjur https://t.co/FIGQCSuMvW;@IndoBuzzfeed;17/12/2022 16:51;in;;0;0;;BuzzFeed Indonesia;;32790;20;30;0;FALSE;;
PA GMNI Serahkan Bantuan Bagi Korban Gempa Cianjur https://t.co/FFQKVqpIcT;@Pemuda_Depok;17/12/2022 16:51;in;;0;0;;Pemuda Indonesia;Congratulations to our new Presiden Jokowi and vice president KH.Maruf Amin;519280;2490;22250;20;FALSE;;
Bantuan yang diberikan berjumlah 1.000 untuk masing-masing barang. https://t.co/MaUqi1cT96;@republikaonline;17/12/2022 16:49;in;;40;0;;Republika.co.id;"Akun Resmi Republika Online 
Info Buku Republika? Cek @bukurepublika
#DariRepublika";19039960;450;19371490;30750;TRUE;;
AMPI dan Kak Seto Berikan Trauma Healing untuk Ibu dan Anak Terdampak Gempa Cianjur https://t.co/4wZOR6JKhl;@FunderRei;17/12/2022 16:25;in;;0;0;;Funder REI Management;;421580;10;80;0;FALSE;;
BIN Sisir daerah terpencil salurkan bantuan korban gempa Cianjur.. #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/ThLVyhxqPC;@TanarubunLesley;17/12/2022 16:12;in;ID;20;0;;Lesley Tanarubun;Life is Never Flat.;1050;40;10;0;FALSE;;
Pemprov Kalsel Serahkan Bantuan Untuk Korban Gempa Cianjur Sebesar Rp 700 Juta https://t.co/tWLBbueZSN https://t.co/FZEM3OdlRX;@radio_fanber;17/12/2022 16:10;in;;0;0;;#SelaluDekatDihati;"MD: @dimasWae_ Hp.081296997353  E. dimas_rizky83@yahoo.com Streaming https://t.co/6uDzAUzSx7
dan
https://t.co/VkMeVHHon8";751480;28480;91130;160;FALSE;;
Unpas Serahkan Bantuan untuk Korban Gempa Cianjur https://t.co/MWoexQYRpk;@IDNTimesJabar;17/12/2022 15:40;in;;0;10;;IDN Times Jabar;#IDNTimesJabar;156540;200;3010;0;FALSE;;
"AMPI dan Kak Seto Berikan Trauma Healing untuk Ibu dan Anak Terdampak Gempa Cianjur

 #Sindonews #BukanBeritaBiasa .https://t.co/J4ZmAY8bjS";@SINDOnews;17/12/2022 15:39;in;;0;0;;SINDOnews;"Official Twitter account of https://t.co/9zRoRiv3TM, MNC Media Group.

#BukanBeritaBiasa";10358210;1840;3956950;6610;TRUE;;
@satosi64 Sejak gempa Cianjur gempa2 itu berderet memanjang. Semoga Allah jauhkan masyarakat indonesia dari berbagai musibah. Amin.;@simplescripts22;17/12/2022 15:36;in;;0;0;@satosi64;SimpleScripts;In love in script writing. The stories to tells. Not good novelist. So enjoy to read the scripts. Script threads.;14030;460;120;20;FALSE;;
Pemprov Kalsel Serahkan Bantuan Untuk Korban Gempa Cianjur Sebesar Rp 700 Juta #bantuansosial https://t.co/sWnx0sPD9p;@jpnncom;17/12/2022 15:30;in;;0;0;;JPNN.com;"Ada Cerita di Balik Berita
Official Twitter https://t.co/M5aQFMVnan

Download Android & IOS: https://t.co/pVXPQwG55M
Contact Us: info@jpnn.com";8939190;0;676040;4000;TRUE;;
BIN Buka Posko Tanggap Darurat Gempa Cianjur https://twitte #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur;@jandanimaknyos;17/12/2022 14:41;in;;0;0;;Janda Ni Bosss;kann benerrr;3260;210;100;0;FALSE;;
Ukir Senyum Anak-anak Korban Gempa Cianjur lewat Bantuan Pendidikan https://t.co/Ki7RoqZgnU https://t.co/zJzlinDheV;@Topreneur_ID;17/12/2022 14:35;in;;0;0;;Topreneur.ID;;102600;5270;1680;10;FALSE;;
Ukir Senyum Anak-anak Korban Gempa Cianjur lewat Bantuan Pendidikan https://t.co/1WZWIEo7kX https://t.co/1JFVjZIa3C;@TopreneurID;17/12/2022 14:35;in;;0;0;;TopreneurID;https://t.co/K3HWNoP9SR;15600;3430;450;0;FALSE;;
@Dorraemoon_ Ijin mohon doa bagi relawan 24jam semoga dipermudah dalam membangun 4 mushola portabel di lokasi korban gempa cianjur https://t.co/H4wT0rmrWZ;@hadiwarsito75;17/12/2022 14:33;in;;40;0;@Zhilfia_Natasya;Hadi warsito;Besok harus lebih baik;91460;9800;6160;0;FALSE;;
@convomfs Mahasiswa gundar, libur nataru, tambang ilegal kaltim, gempa cianjur, kalideres family;@hzlntprl;17/12/2022 14:32;in;;0;0;@convomfs;ur by;;3670;350;80;0;FALSE;;
17 unit tangki air PMI masih beroperasi di posko pengungsian korban gempa Cianjur. https://t.co/aCVywbkFgV;@republikaonline;17/12/2022 14:16;in;;10;10;;Republika.co.id;"Akun Resmi Republika Online 
Info Buku Republika? Cek @bukurepublika
#DariRepublika";19039960;450;19371490;30750;TRUE;;
Kabid Humas Polda Jabar: Personel Gabungan Polri Terus Berupaya Bersihkan Puing-puing Bangunan Pasca Gempa Cianjur https://t.co/ACtwLPRgU8;@Sambasnews;17/12/2022 14:08;in;;0;0;;Sambas News;Santun Dalam Bahasan, Lugas & Faktual;20780;300;90;0;FALSE;;
"@opposite6892 Dana umat islam yg mna digunakan gub heru? 
MUI dki, nu dki  n gub heru berencana menggunakan separuh dana infag dr semua mesjid d dki utk disumbangkan k korban gempa cianjur,";@Roytar1;17/12/2022 13:57;in;;0;0;@opposite6892;Roytar;;9180;1160;100;0;FALSE;;
PITI Salurkan Bantuan untuk Korban Gempa Cianjur https://t.co/9MG4Kz13KG;@onnewscom;17/12/2022 13:47;in;;10;0;;Obsession News;Berita Analisis Terpercaya;79900;1280;180;0;FALSE;;
@ZeboLady Yang biadab itu org yang menjadikan penderitaan korban kanjuruhan dan gempa cianjur sebagai alat utk mencari honor, dgn banyaknya undangan sebagai narasumber.;@sakyavajrapani;17/12/2022 13:43;in;;0;0;@ZeboLady;sakya vajrapani;;181060;2660;3600;0;FALSE;;
"Halo mutualku. aku sedang di lokasi gempa Cianjur, niatnya mau ngasi snack kecil kecil buat anak anak yg terdampak. 

barangkali mau ikut berdonasi bisa DM aku ya 🙆🏻‍♀️ untuk transparansi donasi akan aku kasi decara detail nantinya. terimakasih ❤️ https://t.co/wUpaWtN6N4";@Sucraelfat;17/12/2022 13:40;in;;30;0;;Ayang 🍓;Aku udah gila? kamu yg gila MASS!!!;50590;1940;19600;0;FALSE;;
Forum CSR Indonesia Dampingi Menteri Sosial Kunjungi Posko Pengungsian Gempa Cianjur https://t.co/3LsryrvOVh;@Suara_Pantau;17/12/2022 13:31;in;;0;0;;SUARAPANTAU.COM;Referensi Terkini #NewsReport | Kirim rilis atau opini ke redaksisuarapantau@gmail.com;47030;1350;3270;10;FALSE;;
https://t.co/Ml02oeD3qi Gerak cepat BIN untuk gempa Cianjur #BINResponCepatBencanaAlam;@eejayDeedeeee;17/12/2022 13:12;in;;0;0;;ejayyy dede;"BERSAMA KITA BISA
INDONESIA MAJU";5320;530;550;0;FALSE;;
"Baznas Jatim Kirim Personel dan Uang Tunai Rp706 Juta untuk Korban Gempa Cianjur
https://t.co/5DrMbIQU0u

Follow di google berita : https://t.co/NfEcdo46tG
#beritaviral #berita #news #bangsaonline https://t.co/zLImLW0spi";@bangsaonline;17/12/2022 13:09;in;;0;0;;bangsaonline;Cepat, Lugas dan Akurat | Religius Nasionalis | Official account of https://t.co/4UphaCGLD0;478020;19490;59520;140;FALSE;;
"@radenrauf Done!
Kalo beruntung bwt beli beras keluarga korban gempa cianjur senin 28/11 2022";@nyonya_lin;17/12/2022 13:06;in;;0;0;@radenrauf;Njes Mom👭🏻;Hidup Segan Mati Kagak Matiiiiiii;23290;1080;2230;0;FALSE;;
Hasil Donasi Masyarakat dan APBD, Pemkot Bekasi Salurkan Bantuan Bencana Gempa Cianjur https://t.co/eqSnDU7iQy;@triberitacom;17/12/2022 13:00;in;;0;0;;triberitacom;Check it out here! https://t.co/PUxCW3kL9p;1740;10;70;0;FALSE;;
ByteDance serahkan donasi untuk korban gempa Cianjur via @LiatBeritaNews https://t.co/I1WIVvCLgb;@LiatBeritaNews;17/12/2022 12:47;in;;0;0;;Liat Berita News;"Liat Berita News Merupakan Media Berita Online Teknologi Yang Mempunyai Visi ""Media Informasi Terpercaya""";27440;3660;1040;0;FALSE;;
"@ngalamfess Dilarang Mengirim Menfess yang Mengandung Unsur Porno / SARA / Politik / Kebencian / Teror / Rasisme / Membuat Keributan. 

Rapat evaluasi pos pelayanan gempa cianjur https://t.co/9naumGxa9d";@self_serviice;17/12/2022 12:31;in;;0;0;@ngalamfess;self service;silahkan melayani diri sendiri 🙏🏻;112980;4460;3540;0;FALSE;;
"Makan malam hari 22 dapur balita gempa Cianjur: tempe &amp; nugget goreng, tumis toge-tahu, nasi lunak (utk bayi dijadikan nasi tim &amp; bubur)

Sejak minggu lalu ibu-ibu penyintas gempa ikut membantu kami masak di dapur umum, bagian dari kegiatan pemberdayaan &amp; trauma healing ... https://t.co/oAfHrtL0qq";@dapurkelilingEF;17/12/2022 12:16;in;;10;10;@dapurkelilingEF;Dapur Keliling-Emergency Foodtruck;"Masak utk dhuafa & pengungsi bencana, with @sistersindanger. (ex akun Simponi; Juara 1 Sounds of Freedom '14 London; Juara 2 Fair Play '12 Brasilia). Donasi 👇";849670;66280;143940;240;FALSE;;
Penerima Beasiswa Baznas Serahkan Bantuan untuk Korban Gempa Cianjur https://t.co/Fg5SQnw7WK;@InfoBeasiswa2;17/12/2022 12:09;in;;0;0;;Info Beasiswa;;53630;13340;24390;40;FALSE;;
Lokasi pembangunan hunian sementara korban #gempa #cianjur di kampung Buniaga Rt 03/08 desa Ciherang kecamatan pacet https://t.co/ztGaqCb5hu;@PhenoVb;17/12/2022 12:06;in;;0;0;;Pheno;#cipanasjadikota;10900;430;990;0;FALSE;;
"Kementerian Hukum dan Hak Asasi Manusia (Kemenkumham) memberikan bantuan sosial Kumham Peduli Cianjur kepada masyarakat terdampak gempa yang terjadi pada 21 November 2022 lalu.

https://t.co/YNFEu9HKLD https://t.co/9hQ2J3uMeS";@idntimes;17/12/2022 11:52;in;;0;0;;IDN Times;Official Account IDN Times | a multi-platform news and entertainment | Email: redaksi@idntimes.com | Baca Berita Hemat Kuota, download aplikasi IDN;8661260;2920;4081180;3920;TRUE;;
"Kita Baru akan merasakan pilunya hati dan pasti akan sangat sering mengucap syukur ketika kita hadir langsung di lokasi #bencana #gempa #cianjur 
Wallahu alam bisawab https://t.co/RVp34r5JZW";@PhenoVb;17/12/2022 11:49;in;;10;0;;Pheno;#cipanasjadikota;10900;430;990;0;FALSE;;
KABID HUMAS POLDA JABAR : POLRI BANTU MASYARAKAT MEMINDAHKAN BARANG-BARANG YANG TERTIMBUN RERUNTUHAN AKIBAT GEMPA CIANJUR https://t.co/ZvWrySHQo7;@humaspoldajbr;17/12/2022 11:32;in;;160;20;;Humas Polda Jabar;FP : Humas Polda Jabar hotline : https://t.co/oGsDOEZv8L IG : @humaspolda.jabar Youtube : Humas Polda Jabar www. https://t.co/2xzAuQz24J;273110;41930;368050;280;TRUE;;
30 Anak Jadi Yatim Piatu Pasca-Gempa Cianjur, Mensos Bantu Tabungan https://t.co/Z1zV1LCQ7F;@idntimes;17/12/2022 11:30;in;;0;0;;IDN Times;Official Account IDN Times | a multi-platform news and entertainment | Email: redaksi@idntimes.com | Baca Berita Hemat Kuota, download aplikasi IDN;8661260;2920;4081180;3920;TRUE;;
"Peduli Korban Gempa Cianjur, DPP Apersi Salurkan Bantuan Bahan Makanan --&gt;&gt; https://t.co/1v11o3yvTh https://t.co/cnXulZ1GpK";@indraproperti;17/12/2022 11:26;in;;0;0;;indra utama;Best motivation is self;57320;1440;2490;0;FALSE;;
Satgas Kopasgat TNI Angkatan Udara Tak Kenal Hari Libur Bantu Warga Kampung Nanjung, Desa Cugenang, Terdampak Gempa Cianjur https://t.co/BBljADz0Sy;@Kopasgat_TNIAU;17/12/2022 11:25;in;;20;0;;dispenkopasgat;Komando Pasukan Gerak Cepat TNI AU;45380;220;18360;0;FALSE;;
"SAT BRIMOB POLDA JABAR  BERSIHKAN  PUING-PUING RUMAH MASYARAKAT CUGENANG PASCA GEMPA CIANJUR

Pasca gempa kegiatan banyak di alihkan dengan pembersihan puing-puing serta perobohan rumah yang sdh rusak untuk di rencanakan pembuatan rumah baru oleh pemerintah kepada korban gempa https://t.co/ljGPx6018x";@Respangandaran1;17/12/2022 11:23;in;;10;0;;Polres Pangandaran;;260;30;280;0;FALSE;;
Rangkaian acara utama dari kegiatan ini adalah mendengarkan dongeng dan menyanyi bersama Kak Seto.   https://t.co/obxxFYV9Oc;@mediaindonesia;17/12/2022 11:20;in;;10;0;;Media Indonesia;Akun Twitter Resmi Media Indonesia | Referensi Bangsa | #EditorialMI;7967330;810;17167170;25340;TRUE;;
"Pak Prabowo juga mendampingi Presiden RI Joko Widodo yang mengunjungi para pengungsi korban gempa Cianjur serta meninjau Rumah Sakit Sayang Cianjur.

@prabowo

dekade08

mendingprabowo

pilpres2024

terusmajubersamaprabowo";@GAmeliasari;17/12/2022 11:19;in;;0;0;;Gita Ameliasari;Goodvibes;5390;1180;630;0;FALSE;;
"Menteri Pertahanan RI Prabowo Subianto turun langsung meninjau korban bencana gempa Cianjur di RSUD Sayang dan tenda pengungsi.

@prabowo

dekade08

mendingprabowo

pilpres2024

terusmajubersamaprabowo";@GAmeliasari;17/12/2022 11:18;in;;0;0;;Gita Ameliasari;Goodvibes;5390;1180;630;0;FALSE;;
"Pak Menhan Prabowo Turun Langsung Serahkan Bansos Bagi Korban Gempa Cianjur.

@prabowo

dekade08

mendingprabowo

pilpres2024

terusmajubersamaprabowo";@GAmeliasari;17/12/2022 11:18;in;;0;0;;Gita Ameliasari;Goodvibes;5390;1180;630;0;FALSE;;
Demokrat peduli gempa Cianjur  #AHYPimpinPerubahan;@wanmohguntar;17/12/2022 11:12;in;;0;0;;Wan M Guntar S Baros;;168530;8400;5850;60;FALSE;;
BMKG : Patahan Cugenang, Patahan Gempa Cianjur Yang Merupakan Patahan Baru https://t.co/ccegIWzcZD;@Economicreview_;17/12/2022 11:10;in;;0;0;;Economic Review;Economy - Finance - Investment;224720;0;320;0;FALSE;;
Bantuan untuk warga korban bencana gempa bumi di Kabupaten Cianjur, Jawa Barat masih terus mengalir. -   https://t.co/rYkbY96173;@tauberitamedia;17/12/2022 11:10;in;;0;0;;tauberita;Berita Terbaru hari ini. Breaking news, Sport, Teknologi, k-pop, dan Berita viral dari media tepercaya di Indonesia.;980530;1430;2040;30;FALSE;;
Kerahkan tenaga medis untuk korban gempa Cianjur #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab https://t.co/WNVwiaVees;@ganjar_diy;17/12/2022 11:05;in;;10;0;;Relawan Ganjar Pranowo DIY;Ganjar Pranowo for Presiden 2024;9790;6000;2470;0;FALSE;;
Bantuan yang diberikan akan sangat berguna dalam mengoptimalkan peran Baznas  https://t.co/dAPqla6i3u;@republikaonline;17/12/2022 11:01;in;;0;0;;Republika.co.id;"Akun Resmi Republika Online 
Info Buku Republika? Cek @bukurepublika
#DariRepublika";19039960;450;19371490;30750;TRUE;;
"Prabowo juga mendampingi Presiden RI Joko Widodo yang mengunjungi para pengungsi korban gempa Cianjur serta meninjau Rumah Sakit Sayang Cianjur.

@prabowo

dekade08

mendingprabowo

pilpres2024

terusmajubersamaprabowo";@GAmeliasari;17/12/2022 10:35;in;;0;0;;Gita Ameliasari;Goodvibes;5390;1180;630;0;FALSE;;
